Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_DAY,Purchase_MONTH,Purchase_YEAR
541883,30,0,13.7,2,24/11/2021,9.316,0,656,0,0,1,24,11,2021
541884,43,0,3.6,4,16/1/2021,1.872,2,513,1,0,0,16,1,2021
541885,61,0,0.9,3,12/7/2021,0.9,0,712,1,0,0,12,7,2021
541886,20,1,8.2,6,17/11/2021,4.92,2,1047,0,0,0,17,11,2021
541887,24,1,8.7,7,27/2/2021,0.087,0,673,0,0,0,27,2,2021
541888,29,0,16.4,2,1/1/2021,7.38,0,158,0,1,0,1,1,2021
541889,48,0,20.4,1,29/12/2021,20.4,3,560,2,0,0,29,12,2021
541890,20,1,32.5,1,6/8/2021,32.5,1,1057,0,0,0,6,8,2021
541891,28,1,40.9,3,15/6/2021,12.27,0,540,0,0,0,15,6,2021
541892,51,1,22.6,5,28/4/2021,4.52,1,722,2,0,0,28,4,2021
541893,57,1,14,7,2/5/2021,0.42,1,1077,0,1,1,2,5,2021
541894,57,0,5.2,5,13/10/2021,0.988,1,809,0,0,0,13,10,2021
541895,50,0,24.3,5,5/11/2021,13.608,1,949,1,0,1,5,11,2021
541896,28,0,3.6,7,24/3/2021,0.288,1,439,0,0,1,24,3,2021
541897,19,1,47.3,5,21/8/2021,44.462,1,673,0,1,0,21,8,2021
541898,24,0,4.3,2,22/6/2021,2.451,3,460,0,0,0,22,6,2021
541899,46,1,31.7,6,11/4/2021,11.095,2,530,0,0,0,11,4,2021
541900,47,1,37.1,6,7/10/2021,4.081,1,625,3,0,1,7,10,2021
541901,63,0,9.7,1,9/11/2021,9.7,0,424,1,1,0,9,11,2021
541902,39,0,31.1,4,16/9/2021,0.933,0,502,0,0,1,16,9,2021
541903,27,1,9.8,6,18/6/2021,2.842,0,780,0,1,0,18,6,2021
541904,63,1,36.3,2,15/9/2021,20.328,1,164,0,0,0,15,9,2021
541905,33,1,9.9,4,18/7/2021,6.633,0,499,0,0,0,18,7,2021
541906,22,1,25.3,1,28/7/2021,25.3,2,623,0,1,0,28,7,2021
541907,42,0,25.9,2,11/10/2021,4.662,1,932,0,0,0,11,10,2021
541908,26,1,30.5,1,17/8/2021,30.5,3,639,3,1,0,17,8,2021
541909,18,0,38.5,6,16/1/2021,18.865,2,1054,3,1,0,16,1,2021
541910,36,1,19.3,7,2/6/2021,17.949,1,655,0,0,0,2,6,2021
541911,25,1,38.6,2,1/3/2021,25.09,0,1017,0,1,1,1,3,2021
541912,49,0,7.8,1,12/8/2021,7.8,0,466,1,0,0,12,8,2021
541913,33,0,5.6,5,4/4/2021,2.912,1,538,0,1,0,4,4,2021
541914,19,1,20.4,3,22/8/2021,15.912,1,1059,0,0,0,22,8,2021
541915,22,1,18.5,1,2/11/2021,18.5,2,751,3,0,0,2,11,2021
541916,54,0,32.1,7,30/10/2021,25.359,3,471,0,0,0,30,10,2021
541917,33,1,16.5,3,26/5/2021,12.375,1,186,3,0,1,26,5,2021
541918,42,1,31.1,5,10/2/2021,22.392,1,594,0,0,0,10,2,2021
541919,57,0,26.4,6,1/8/2021,4.224,0,914,1,1,0,1,8,2021
541920,36,1,20.7,1,3/10/2021,20.7,0,317,2,0,0,3,10,2021
541921,40,1,34.7,3,25/8/2021,15.615,3,151,0,0,0,25,8,2021
541922,24,1,35.8,5,29/12/2021,8.234,1,895,0,0,0,29,12,2021
541923,23,0,59.5,3,17/4/2021,33.915,1,761,0,0,0,17,4,2021
541924,48,1,17.1,4,14/3/2021,11.286,1,418,1,0,0,14,3,2021
541925,24,0,31.3,1,14/8/2021,31.3,1,419,0,0,0,14,8,2021
541926,37,0,27.1,5,12/10/2021,26.016,0,176,0,0,0,12,10,2021
541927,39,1,20.7,2,20/9/2021,6.624,1,128,2,0,0,20,9,2021
541928,38,1,2.2,1,19/4/2021,2.2,3,1078,0,0,0,19,4,2021
541929,31,0,24.5,3,6/4/2021,10.29,0,1001,1,0,1,6,4,2021
541930,52,1,25,7,13/5/2021,14,0,452,0,1,0,13,5,2021
541931,61,1,55.3,7,3/3/2021,50.323,1,740,0,0,1,3,3,2021
541932,45,1,2.2,6,25/8/2021,0.88,0,267,0,0,0,25,8,2021
541933,36,1,4.3,2,4/6/2021,2.666,1,405,0,0,0,4,6,2021
541934,40,1,16.5,7,14/11/2021,0.99,3,924,0,0,0,14,11,2021
541935,56,1,36.2,7,12/6/2021,9.774,0,229,0,0,0,12,6,2021
541936,24,1,18.2,4,1/1/2022,9.828,2,199,0,0,0,1,1,2022
541937,63,1,9,2,7/1/2021,3.96,3,769,0,0,0,7,1,2021
541938,30,0,6.7,2,26/7/2021,5.561,0,787,0,0,0,26,7,2021
541939,38,0,34,4,16/7/2021,14.28,3,355,0,0,0,16,7,2021
541940,57,0,32.7,1,15/1/2021,32.7,0,1044,1,0,0,15,1,2021
541941,39,1,14.1,4,7/3/2021,7.332,0,705,3,0,1,7,3,2021
541942,40,0,35.8,6,11/7/2021,24.702,3,1057,0,0,0,11,7,2021
541943,24,0,7.4,2,9/3/2021,6.29,0,284,0,0,1,9,3,2021
541944,44,1,34.1,6,24/12/2021,11.935,3,812,0,0,0,24,12,2021
541945,46,1,57.9,7,12/8/2021,8.685,1,645,0,0,1,12,8,2021
541946,33,0,12.5,5,6/11/2021,12,1,882,1,1,0,6,11,2021
541947,61,1,38.8,1,17/9/2021,38.8,1,412,1,0,0,17,9,2021
541948,26,0,34.9,2,14/7/2021,23.034,0,833,0,0,1,14,7,2021
541949,45,1,15.2,7,13/12/2021,7.6,1,526,0,0,1,13,12,2021
541950,23,0,56.5,4,19/12/2021,14.69,3,863,0,0,0,19,12,2021
541951,54,1,20.1,7,22/3/2021,15.075,1,832,0,0,1,22,3,2021
541952,26,0,30.9,2,21/3/2021,20.394,2,437,0,0,1,21,3,2021
541953,43,1,37.4,2,25/10/2021,2.992,0,729,2,0,1,25,10,2021
541954,29,1,22.7,5,2/4/2021,9.761,2,217,0,0,0,2,4,2021
541955,40,0,9.6,1,7/5/2021,9.6,0,472,1,0,0,7,5,2021
541956,17,1,34.7,4,22/6/2021,21.861,2,506,0,0,1,22,6,2021
541957,63,1,55.9,1,18/3/2021,55.9,0,735,1,0,0,18,3,2021
541958,22,1,11.9,6,19/11/2021,0.357,1,584,1,1,1,19,11,2021
541959,60,0,59.5,2,11/3/2021,30.345,1,897,1,0,0,11,3,2021
541960,40,0,26.4,1,27/1/2021,26.4,0,983,1,0,0,27,1,2021
541961,51,1,8.2,5,5/3/2021,1.558,0,1024,3,0,0,5,3,2021
541962,62,0,14,5,16/3/2021,8.96,2,1072,1,0,0,16,3,2021
541963,55,1,22.7,3,14/8/2021,20.43,1,479,0,0,0,14,8,2021
541964,30,0,38.1,1,3/7/2021,38.1,3,463,3,0,1,3,7,2021
541965,51,0,7.6,5,24/12/2021,5.7,3,619,0,0,0,24,12,2021
541966,30,1,47.5,1,10/10/2021,47.5,0,941,3,0,0,10,10,2021
541967,49,0,8.4,4,10/3/2021,3.612,1,264,0,0,0,10,3,2021
541968,33,1,36.2,1,5/2/2021,36.2,2,355,0,0,0,5,2,2021
541969,21,1,0.7,1,20/6/2021,0.7,1,682,0,0,0,20,6,2021
541970,30,1,37.1,6,7/12/2021,15.211,0,265,3,1,0,7,12,2021
541971,58,1,2.8,6,9/3/2021,2.352,2,971,3,0,0,9,3,2021
541972,43,0,25.8,3,3/1/2021,5.418,2,511,0,0,1,3,1,2021
541973,62,0,35,7,1/12/2021,21,2,168,0,0,1,1,12,2021
541974,41,0,32.6,1,9/10/2021,32.6,2,420,0,0,0,9,10,2021
541975,20,0,13.9,7,2/12/2021,4.17,2,435,0,1,1,2,12,2021
541976,40,0,20.3,2,10/9/2021,14.007,0,453,0,0,0,10,9,2021
541977,28,0,29.3,7,7/10/2021,7.325,0,490,0,0,0,7,10,2021
541978,63,1,30.6,6,25/2/2021,18.666,1,739,0,0,1,25,2,2021
541979,56,1,22.6,3,20/5/2021,15.142,3,933,0,0,0,20,5,2021
541980,26,1,0.8,6,14/11/2021,0.52,0,741,0,0,0,14,11,2021
541981,52,1,28.3,4,31/10/2021,12.735,0,852,2,0,0,31,10,2021
541982,39,1,27.9,4,23/4/2021,26.505,1,447,0,0,1,23,4,2021
541983,50,0,36.2,5,4/4/2021,12.308,3,291,1,0,0,4,4,2021
541984,27,1,35.7,6,7/10/2021,21.063,2,320,1,0,0,7,10,2021
541985,26,1,33.3,5,15/4/2021,19.647,2,791,0,0,1,15,4,2021
541986,53,1,30.8,1,23/6/2021,30.8,1,342,0,0,0,23,6,2021
541987,56,0,15.8,2,20/8/2021,13.272,0,227,0,0,0,20,8,2021
541988,21,1,31.1,4,2/4/2021,1.555,1,374,0,0,0,2,4,2021
541989,51,1,10.8,6,7/8/2021,7.452,3,245,1,1,0,7,8,2021
541990,20,1,50.1,7,28/7/2021,36.072,0,462,1,0,0,28,7,2021
541991,62,1,30.1,1,21/10/2021,30.1,1,635,1,0,1,21,10,2021
541992,61,1,36.3,3,16/4/2021,25.047,3,564,1,0,0,16,4,2021
541993,41,1,28.1,2,25/2/2021,7.025,2,578,2,0,0,25,2,2021
541994,56,1,56.3,1,30/6/2021,56.3,3,849,0,0,1,30,6,2021
541995,25,0,1.4,3,19/7/2021,0.392,3,832,0,0,1,19,7,2021
541996,52,1,30.6,7,29/4/2021,23.256,2,515,0,0,0,29,4,2021
541997,45,1,1.5,4,12/8/2021,1.47,3,691,0,0,0,12,8,2021
541998,48,1,26.2,5,1/1/2022,21.746,3,200,0,0,0,1,1,2022
541999,62,0,41.5,3,10/11/2021,18.675,3,349,0,1,0,10,11,2021
542000,19,1,37.7,5,16/2/2021,6.032,0,666,0,0,0,16,2,2021
542001,17,1,32.4,4,19/10/2021,19.116,1,631,0,0,1,19,10,2021
542002,41,1,43.5,1,21/5/2021,43.5,1,493,0,0,0,21,5,2021
542003,31,1,3.4,4,12/10/2021,0.782,3,1035,1,0,0,12,10,2021
542004,25,0,4.7,3,6/9/2021,1.551,0,1051,1,1,1,6,9,2021
542005,50,0,31.8,1,20/8/2021,31.8,1,929,0,0,1,20,8,2021
542006,20,0,31.1,6,11/9/2021,31.1,1,1005,0,1,0,11,9,2021
542007,31,1,2,5,17/12/2021,1.44,1,442,0,1,0,17,12,2021
542008,18,0,28,6,26/12/2021,22.4,1,898,0,1,0,26,12,2021
542009,33,0,39.5,6,29/8/2021,39.105,0,379,0,0,0,29,8,2021
542010,30,1,12.9,7,27/12/2021,5.934,0,846,0,0,0,27,12,2021
542011,20,1,31.9,5,9/12/2021,4.147,2,467,1,0,0,9,12,2021
542012,39,1,56.7,6,16/4/2021,34.02,3,410,0,0,0,16,4,2021
542013,49,1,19.2,1,23/2/2021,19.2,1,953,0,0,0,23,2,2021
542014,48,1,18.5,3,26/7/2021,11.285,3,339,0,0,0,26,7,2021
542015,38,1,22,1,8/1/2021,22,3,629,0,0,1,8,1,2021
542016,44,1,25.1,6,18/8/2021,2.008,2,457,0,1,0,18,8,2021
542017,35,1,31.5,5,21/10/2021,28.665,2,787,0,0,0,21,10,2021
542018,45,0,56.5,2,29/8/2021,27.12,3,822,1,0,0,29,8,2021
542019,28,1,50.1,6,25/4/2021,11.523,2,432,0,0,0,25,4,2021
542020,39,1,30.1,5,6/4/2021,13.846,0,740,0,0,0,6,4,2021
542021,22,1,38.7,4,3/1/2021,34.83,2,616,0,0,0,3,1,2021
542022,55,1,13,6,31/8/2021,1.04,0,588,0,0,1,31,8,2021
542023,16,1,50.9,1,16/4/2021,50.9,1,932,0,0,0,16,4,2021
542024,34,0,31.6,6,9/2/2021,10.744,0,788,0,1,0,9,2,2021
542025,54,1,20.9,3,13/3/2021,10.032,3,734,0,1,0,13,3,2021
542026,61,1,20,5,31/1/2021,6.6,0,630,0,0,0,31,1,2021
542027,25,1,14.8,1,31/12/2021,14.8,2,997,0,0,0,31,12,2021
542028,62,0,31.1,5,23/9/2021,1.866,0,1003,0,0,1,23,9,2021
542029,37,0,18.8,3,28/3/2021,9.588,0,182,3,0,0,28,3,2021
542030,51,0,11.7,5,5/8/2021,0.819,2,508,0,0,1,5,8,2021
542031,20,1,35.8,2,11/11/2021,29.356,2,432,0,0,0,11,11,2021
542032,20,1,13.7,2,5/12/2021,8.905,3,1069,3,1,0,5,12,2021
542033,17,1,6.3,7,23/10/2021,3.087,1,953,0,0,0,23,10,2021
542034,39,1,8.6,1,4/1/2021,8.6,3,531,0,0,0,4,1,2021
542035,55,1,31.8,3,20/4/2021,31.482,1,655,1,0,0,20,4,2021
542036,24,1,48.5,4,3/8/2021,33.465,2,1009,0,0,1,3,8,2021
542037,40,1,36.1,1,24/5/2021,36.1,0,237,0,0,0,24,5,2021
542038,25,1,53.3,6,25/12/2021,6.396,0,620,0,0,0,25,12,2021
542039,54,0,3.6,1,4/3/2021,3.6,0,433,0,0,1,4,3,2021
542040,34,1,36.2,5,17/2/2021,27.15,1,591,0,0,0,17,2,2021
542041,50,1,10.1,5,27/1/2021,4.444,0,717,0,0,0,27,1,2021
542042,20,0,8.2,7,3/7/2021,2.706,1,674,3,0,0,3,7,2021
542043,42,1,56.7,2,29/4/2021,37.422,2,345,0,0,0,29,4,2021
542044,34,1,22.7,6,1/1/2022,19.068,2,1014,0,0,0,1,1,2022
542045,42,1,8.9,5,18/8/2021,8.811,2,375,1,0,0,18,8,2021
542046,63,0,45.5,4,12/7/2021,19.11,0,764,0,0,0,12,7,2021
542047,60,1,46.5,4,25/5/2021,39.525,0,810,0,0,1,25,5,2021
542048,25,1,5.8,6,1/2/2021,4.176,1,876,0,0,0,1,2,2021
542049,51,1,3,6,15/9/2021,1.11,0,920,0,0,1,15,9,2021
542050,24,0,8.2,3,7/10/2021,3.28,3,486,0,0,1,7,10,2021
542051,43,1,9.1,7,30/12/2021,7.098,0,501,1,0,0,30,12,2021
542052,56,0,7.1,2,8/8/2021,1.491,0,597,1,0,0,8,8,2021
542053,51,0,1.3,3,20/10/2021,0.949,3,733,0,0,0,20,10,2021
542054,30,0,33.6,4,15/12/2021,25.872,0,601,0,0,0,15,12,2021
542055,27,1,22.8,4,13/8/2021,19.608,2,771,1,0,1,13,8,2021
542056,47,1,1.7,4,4/7/2021,1.054,3,143,0,0,0,4,7,2021
542057,46,1,37.6,4,24/4/2021,21.432,1,1057,0,0,1,24,4,2021
542058,47,1,1.1,6,27/8/2021,1.078,2,818,2,0,0,27,8,2021
542059,47,1,54.5,3,13/3/2021,27.25,1,482,0,0,0,13,3,2021
542060,25,1,37.5,2,25/1/2021,30.75,0,542,0,0,1,25,1,2021
542061,34,1,31.5,4,16/10/2021,17.325,1,232,1,1,0,16,10,2021
542062,56,1,30.4,2,18/8/2021,21.28,3,870,1,1,0,18,8,2021
542063,22,1,1.7,2,21/7/2021,1.19,1,523,3,0,0,21,7,2021
542064,41,1,12.6,3,14/12/2021,8.946,1,585,0,0,0,14,12,2021
542065,37,1,37,1,22/1/2021,37,1,836,1,0,0,22,1,2021
542066,50,1,2,3,7/5/2021,1.22,1,185,0,0,0,7,5,2021
542067,39,1,25.9,4,3/7/2021,3.626,0,435,1,0,1,3,7,2021
542068,25,1,43.1,5,30/3/2021,28.015,0,208,0,0,0,30,3,2021
542069,44,0,36.1,2,7/8/2021,11.552,1,247,0,0,1,7,8,2021
542070,43,1,21.1,5,18/8/2021,17.091,2,660,0,0,0,18,8,2021
542071,61,1,37.7,2,13/3/2021,23.751,0,346,1,1,0,13,3,2021
542072,50,1,27.1,2,19/9/2021,22.493,1,806,0,0,0,19,9,2021
542073,39,0,45.3,2,9/1/2021,7.248,0,368,0,0,1,9,1,2021
542074,54,1,24,4,13/11/2021,23.76,0,670,0,0,0,13,11,2021
542075,31,0,58.5,4,20/5/2021,10.53,2,657,0,0,1,20,5,2021
542076,45,1,28.4,6,13/3/2021,4.828,0,613,0,1,0,13,3,2021
542077,51,1,37.6,5,3/4/2021,4.136,3,389,0,0,0,3,4,2021
542078,23,1,37.5,2,2/12/2021,33.75,2,757,0,0,0,2,12,2021
542079,24,1,59.5,6,1/6/2021,26.18,3,572,3,0,0,1,6,2021
542080,33,0,38.2,1,13/1/2021,38.2,2,967,0,0,1,13,1,2021
542081,20,1,10.8,5,2/9/2021,5.724,1,196,0,0,0,2,9,2021
542082,24,1,36.1,4,13/1/2021,4.332,2,936,0,0,0,13,1,2021
542083,39,1,16.7,6,18/9/2021,12.525,0,385,0,0,0,18,9,2021
542084,54,1,6.2,1,30/4/2021,6.2,1,453,0,0,0,30,4,2021
542085,30,0,14.2,5,25/9/2021,10.224,0,904,0,0,0,25,9,2021
542086,60,1,20.7,7,17/6/2021,14.283,3,354,1,0,0,17,6,2021
542087,34,1,8.9,1,20/2/2021,8.9,2,465,0,0,0,20,2,2021
542088,23,1,22,5,6/1/2021,18.04,3,547,0,0,0,6,1,2021
542089,38,1,5,6,7/8/2021,4.15,0,993,0,1,0,7,8,2021
542090,19,0,37.7,2,8/4/2021,2.639,1,505,1,0,0,8,4,2021
542091,51,1,55.1,5,28/6/2021,15.979,1,900,0,0,1,28,6,2021
542092,33,0,37.7,6,9/2/2021,11.31,2,429,0,0,0,9,2,2021
542093,51,0,2.3,7,5/3/2021,1.771,2,453,0,0,0,5,3,2021
542094,27,1,30.3,7,14/12/2021,20.604,0,778,0,0,0,14,12,2021
542095,19,0,26.4,5,19/10/2021,23.76,0,299,1,0,1,19,10,2021
542096,31,1,7.6,5,3/6/2021,3.268,1,921,0,0,0,3,6,2021
542097,19,0,24.1,4,15/3/2021,11.086,0,530,1,0,1,15,3,2021
542098,34,1,15.1,1,9/8/2021,15.1,1,660,1,0,0,9,8,2021
542099,35,1,56.3,5,29/3/2021,13.512,2,369,1,0,0,29,3,2021
542100,58,1,31.1,1,13/7/2021,31.1,0,1057,0,0,0,13,7,2021
542101,57,1,11.8,2,17/1/2021,11.8,3,690,1,0,1,17,1,2021
542102,50,1,38.5,5,15/8/2021,7.315,0,994,3,0,0,15,8,2021
542103,35,0,31.6,3,15/9/2021,3.16,1,683,0,0,0,15,9,2021
542104,40,1,10.1,7,9/11/2021,1.414,3,442,0,0,0,9,11,2021
542105,59,1,30.1,7,31/5/2021,27.391,1,822,0,0,1,31,5,2021
542106,53,1,24.8,3,9/4/2021,14.384,2,592,0,0,0,9,4,2021
542107,45,1,21.9,4,21/10/2021,18.177,0,891,0,1,0,21,10,2021
542108,26,0,35.9,3,17/2/2021,14.36,3,669,1,0,1,17,2,2021
542109,42,1,36,7,17/10/2021,10.08,1,884,0,0,0,17,10,2021
542110,35,0,7.9,5,21/2/2021,6.715,3,140,0,0,1,21,2,2021
542111,37,1,36,7,5/10/2021,20.16,1,526,0,0,0,5,10,2021
542112,20,1,32.3,2,2/12/2021,10.982,0,800,0,1,1,2,12,2021
542113,48,1,5.7,2,10/6/2021,4.56,2,293,0,0,1,10,6,2021
542114,55,1,13.5,2,27/5/2021,9.18,3,127,3,0,1,27,5,2021
542115,38,1,42.7,3,13/1/2021,3.416,0,756,0,0,0,13,1,2021
542116,54,0,36.1,3,14/1/2021,24.187,0,623,1,0,0,14,1,2021
542117,24,1,12.7,3,7/12/2021,0.889,0,402,0,0,0,7,12,2021
542118,46,0,31.2,3,16/3/2021,2.184,1,879,0,0,0,16,3,2021
542119,41,0,35.6,2,24/8/2021,2.492,0,434,0,0,0,24,8,2021
542120,61,1,27,4,26/6/2021,22.14,0,724,3,0,0,26,6,2021
542121,52,1,23.3,2,22/3/2021,10.252,1,304,0,1,0,22,3,2021
542122,46,0,16.2,4,10/4/2021,3.726,0,877,0,1,0,10,4,2021
542123,36,1,14,6,20/2/2021,5.04,1,692,0,0,0,20,2,2021
542124,40,1,39.4,4,14/4/2021,0.788,0,432,0,0,0,14,4,2021
542125,43,1,31.8,2,13/11/2021,10.494,0,417,0,0,0,13,11,2021
542126,56,1,8.3,5,8/8/2021,4.814,2,879,3,0,0,8,8,2021
542127,54,1,28.3,2,11/12/2021,5.094,1,276,0,0,0,11,12,2021
542128,18,1,56.9,2,16/3/2021,42.106,1,778,0,0,0,16,3,2021
542129,50,1,25.5,1,31/8/2021,25.5,2,360,0,0,0,31,8,2021
542130,26,0,18,1,24/9/2021,18,0,416,0,0,0,24,9,2021
542131,20,0,35.6,7,20/9/2021,34.176,0,213,0,1,0,20,9,2021
542132,27,1,39.5,5,3/10/2021,37.13,1,860,0,0,0,3,10,2021
542133,46,1,11.5,2,17/3/2021,1.84,1,616,0,0,0,17,3,2021
542134,35,1,13,5,13/4/2021,1.3,1,126,0,0,0,13,4,2021
542135,46,1,55.9,1,25/11/2021,55.9,2,544,3,0,0,25,11,2021
542136,63,0,37.9,4,3/8/2021,10.612,1,318,2,0,0,3,8,2021
542137,32,1,3.3,2,19/1/2021,2.211,3,910,1,0,0,19,1,2021
542138,44,1,20.9,4,21/5/2021,12.54,1,740,1,1,0,21,5,2021
542139,38,0,37.9,3,3/5/2021,29.183,1,802,0,0,0,3,5,2021
542140,55,1,5.7,7,10/4/2021,1.425,1,1011,0,0,1,10,4,2021
542141,52,1,10.5,4,23/11/2021,4.62,1,238,0,0,0,23,11,2021
542142,17,1,34.9,2,20/2/2021,21.289,0,692,1,0,0,20,2,2021
542143,53,0,47.5,6,24/5/2021,25.175,1,733,3,0,0,24,5,2021
542144,63,1,15.3,6,13/8/2021,9.027,2,521,0,0,0,13,8,2021
542145,18,1,26,1,10/7/2021,26,0,783,0,1,1,10,7,2021
542146,40,1,32.9,6,19/3/2021,3.29,0,150,0,0,0,19,3,2021
542147,34,1,8.2,5,13/9/2021,1.23,0,650,0,0,0,13,9,2021
542148,30,0,41.3,6,25/2/2021,23.954,0,1080,0,0,1,25,2,2021
542149,40,0,22.8,6,14/8/2021,13.452,1,1003,1,0,0,14,8,2021
542150,58,1,37.7,1,29/8/2021,37.7,1,172,3,0,0,29,8,2021
542151,44,1,33.3,5,27/4/2021,16.65,1,241,1,0,1,27,4,2021
542152,27,0,57.7,2,23/9/2021,16.156,2,697,0,0,0,23,9,2021
542153,60,1,33.3,2,10/11/2021,25.974,2,988,0,0,1,10,11,2021
542154,22,0,22.1,6,31/1/2021,1.989,3,254,0,0,1,31,1,2021
542155,19,1,33.9,1,10/3/2021,33.9,1,962,3,0,0,10,3,2021
542156,51,1,31.8,2,22/11/2021,16.536,3,282,0,1,0,22,11,2021
542157,31,1,32.2,3,19/11/2021,5.796,0,467,3,1,0,19,11,2021
542158,25,0,23.3,5,29/5/2021,1.864,0,403,0,0,0,29,5,2021
542159,30,0,57.5,1,12/1/2021,57.5,1,724,1,0,0,12,1,2021
542160,50,0,33.6,4,20/3/2021,21.168,3,356,0,0,0,20,3,2021
542161,42,1,30.9,3,29/12/2021,25.029,0,599,0,1,0,29,12,2021
542162,18,1,47.3,5,20/5/2021,18.447,3,947,2,0,1,20,5,2021
542163,58,1,16.6,6,3/9/2021,5.644,0,829,0,0,0,3,9,2021
542164,56,0,59.5,6,28/12/2021,42.84,3,389,0,0,1,28,12,2021
542165,43,1,32,3,1/4/2021,17.28,1,302,1,0,0,1,4,2021
542166,36,1,6,6,8/7/2021,5.16,3,397,0,0,0,8,7,2021
542167,59,1,38.6,1,28/9/2021,38.6,0,535,0,0,0,28,9,2021
542168,52,1,35.8,4,3/11/2021,11.814,0,540,0,0,1,3,11,2021
542169,40,1,39.9,1,8/12/2021,39.9,2,273,0,0,0,8,12,2021
542170,36,1,15.9,6,3/1/2021,7.473,2,933,0,0,1,3,1,2021
542171,41,0,35.8,4,29/5/2021,34.368,3,879,0,0,1,29,5,2021
542172,43,1,4.4,3,4/12/2021,0.66,2,215,0,0,0,4,12,2021
542173,55,1,20.6,3,2/7/2021,6.592,0,580,3,0,0,2,7,2021
542174,42,1,27.5,3,9/2/2021,18.975,1,170,1,0,0,9,2,2021
542175,36,0,17.6,4,22/11/2021,2.64,0,770,3,0,0,22,11,2021
542176,29,0,34.1,6,25/8/2021,4.092,0,901,1,0,0,25,8,2021
542177,35,1,22.1,2,16/11/2021,6.851,0,924,3,1,0,16,11,2021
542178,63,1,54.3,4,13/3/2021,29.865,1,446,0,0,0,13,3,2021
542179,39,1,3.7,5,12/1/2021,2.997,0,308,0,0,0,12,1,2021
542180,39,1,26.3,4,29/5/2021,6.575,1,1050,0,0,0,29,5,2021
542181,39,0,37.4,3,16/2/2021,22.44,2,476,1,1,0,16,2,2021
542182,22,1,16.7,4,15/12/2021,11.189,1,263,0,0,0,15,12,2021
542183,25,0,3.4,6,6/4/2021,2.414,3,434,0,1,0,6,4,2021
542184,50,1,4.6,4,21/7/2021,1.472,1,842,0,0,1,21,7,2021
542185,58,1,33.8,2,27/5/2021,9.126,1,401,0,1,0,27,5,2021
542186,31,1,45.1,2,5/8/2021,27.06,2,578,3,0,1,5,8,2021
542187,54,1,31.3,4,21/12/2021,7.512,1,618,1,0,0,21,12,2021
542188,40,0,1.6,3,6/12/2021,0.928,0,319,0,1,0,6,12,2021
542189,37,1,13.7,1,22/12/2021,13.7,1,779,1,1,0,22,12,2021
542190,44,0,9,7,9/9/2021,5.13,2,400,1,0,1,9,9,2021
542191,25,1,12,3,29/9/2021,10.8,2,216,0,0,0,29,9,2021
542192,17,1,31.7,6,3/5/2021,26.945,0,488,1,0,0,3,5,2021
542193,47,0,4.1,1,24/4/2021,4.1,3,297,0,0,0,24,4,2021
542194,51,1,36.6,1,13/5/2021,36.6,1,508,2,0,1,13,5,2021
542195,40,0,39.9,1,28/8/2021,39.9,0,845,0,0,0,28,8,2021
542196,42,0,58.7,3,8/4/2021,14.088,1,621,1,0,0,8,4,2021
542197,39,0,30.3,4,22/9/2021,17.877,2,790,0,0,0,22,9,2021
542198,34,1,23.7,7,3/7/2021,20.382,1,430,0,0,0,3,7,2021
542199,44,0,20.9,4,11/9/2021,6.479,2,507,0,0,0,11,9,2021
542200,31,0,16,4,24/7/2021,7.52,3,231,0,0,0,24,7,2021
542201,38,1,51.5,7,10/8/2021,41.715,2,419,0,1,0,10,8,2021
542202,51,1,36.8,4,30/11/2021,26.128,0,288,0,1,0,30,11,2021
542203,32,0,48.1,7,19/2/2021,25.493,1,1053,0,0,0,19,2,2021
542204,37,1,9.5,4,3/1/2021,5.89,0,798,0,0,0,3,1,2021
542205,19,1,32,2,22/12/2021,16.64,0,130,1,1,0,22,12,2021
542206,48,1,23,1,23/12/2021,23,2,1071,1,0,1,23,12,2021
542207,42,1,35.7,3,17/12/2021,22.491,1,527,0,0,1,17,12,2021
542208,34,1,23,6,15/3/2021,4.83,0,564,0,0,0,15,3,2021
542209,21,1,7.9,3,5/9/2021,2.765,0,936,0,0,0,5,9,2021
542210,36,1,30,2,3/3/2021,12.9,2,426,3,0,0,3,3,2021
542211,49,1,42.5,2,30/11/2021,12.325,3,170,1,0,0,30,11,2021
542212,51,0,50.5,2,24/8/2021,13.13,3,227,0,0,0,24,8,2021
542213,37,1,36.6,2,3/7/2021,10.614,1,122,2,0,1,3,7,2021
542214,39,1,30.5,6,1/6/2021,7.93,3,620,0,1,1,1,6,2021
542215,30,0,33.9,1,5/2/2021,33.9,0,733,0,0,0,5,2,2021
542216,20,1,25.1,3,2/3/2021,3.012,1,534,1,0,0,2,3,2021
542217,20,1,35.2,4,1/5/2021,18.656,3,908,3,0,0,1,5,2021
542218,37,1,37.7,1,25/10/2021,37.7,1,275,1,0,0,25,10,2021
542219,34,1,3.1,2,5/4/2021,2.697,3,830,1,0,0,5,4,2021
542220,27,1,36.8,2,5/4/2021,3.312,1,174,0,0,0,5,4,2021
542221,20,1,39.4,3,27/6/2021,33.096,2,842,0,0,0,27,6,2021
542222,59,0,34.6,6,22/3/2021,14.186,1,732,0,0,0,22,3,2021
